Longitude,Latitude,Location,Crime type,Last outcome category
0.039739,51.530324,On or near Supermarket,Violence and sexual offences,Under investigation
0.01947,51.528418,On or near Supermarket,Violence and sexual offences,Under investigation
0.01947,51.528418,On or near Supermarket,Violence and sexual offences,Under investigation
0.01947,51.528418,On or near Supermarket,Violence and sexual offences,Under investigation
0.026155,51.52377,On or near Supermarket,Violence and sexual offences,Under investigation
0.0221,51.522698,On or near Supermarket,Violence and sexual offences,Under investigation
0.012998,51.517666,On or near Supermarket,Violence and sexual offences,Under investigation
0.012998,51.517666,On or near Supermarket,Violence and sexual offences,Under investigation
0.012998,51.517666,On or near Supermarket,Violence and sexual offences,Under investigation
0.057743,51.514884,On or near Supermarket,Violence and sexual offences,Under investigation
0.083185,51.591979,On or near Supermarket,Violence and sexual offences,Under investigation
0.027077,51.577602,On or near Supermarket,Violence and sexual offences,Under investigation
0.104694,51.565363,On or near Supermarket,Violence and sexual offences,Under investigation
0.069715,51.560842,On or near Supermarket,Violence and sexual offences,Awaiting court outcome
0.069715,51.560842,On or near Supermarket,Violence and sexual offences,Under investigation
0.070613,51.558074,On or near Supermarket,Violence and sexual offences,Under investigation
0.070613,51.558074,On or near Supermarket,Violence and sexual offences,Under investigation
0.070613,51.558074,On or near Supermarket,Violence and sexual offences,Under investigation
0.069828,51.556658,On or near Supermarket,Violence and sexual offences,Under investigation
-0.23484,51.484878,On or near Supermarket,Violence and sexual offences,Under investigation
-0.23484,51.484878,On or near Supermarket,Violence and sexual offences,Under investigation
-0.303987,51.460837,On or near Supermarket,Violence and sexual offences,Under investigation
-0.355193,51.428349,On or near Supermarket,Violence and sexual offences,Under investigation
-0.375276,51.434375,On or near Supermarket,Violence and sexual offences,Under investigation
-0.375276,51.434375,On or near Supermarket,Violence and sexual offences,Under investigation
-0.377615,51.426431,On or near Supermarket,Violence and sexual offences,Under investigation
-0.09229,51.502915,On or near Supermarket,Violence and sexual offences,Under investigation
-0.09229,51.502915,On or near Supermarket,Violence and sexual offences,Local resolution
-0.09229,51.502915,On or near Supermarket,Violence and sexual offences,Under investigation
-0.09229,51.502915,On or near Supermarket,Violence and sexual offences,Under investigation
-0.088901,51.505396,On or near Supermarket,Violence and sexual offences,Under investigation
-0.085483,51.502364,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046503,51.495057,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046503,51.495057,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046503,51.495057,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046503,51.495057,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046503,51.495057,On or near Supermarket,Violence and sexual offences,Under investigation
-0.099988,51.494506,On or near Supermarket,Violence and sexual offences,Under investigation
-0.083279,51.491348,On or near Supermarket,Violence and sexual offences,Under investigation
-0.096369,51.488701,On or near Supermarket,Violence and sexual offences,Under investigation
-0.095899,51.487534,On or near Supermarket,Violence and sexual offences,Under investigation
-0.096369,51.488701,On or near Supermarket,Violence and sexual offences,Local resolution
-0.095873,51.48747,On or near Supermarket,Violence and sexual offences,Under investigation
-0.092031,51.472876,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.092031,51.472876,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.092031,51.472876,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.092031,51.472876,On or near Supermarket,Violence and sexual offences,Under investigation
-0.093576,51.473476,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055681,51.478762,On or near Supermarket,Violence and sexual offences,Under investigation
-0.068988,51.47025,On or near Supermarket,Violence and sexual offences,Under investigation
-0.068988,51.47025,On or near Supermarket,Violence and sexual offences,Under investigation
-0.067404,51.467517,On or near Supermarket,Violence and sexual offences,Under investigation
-0.062395,51.453541,On or near Supermarket,Violence and sexual offences,Under investigation
-0.215487,51.358114,On or near Supermarket,Violence and sexual offences,Under investigation
-0.215487,51.358114,On or near Supermarket,Violence and sexual offences,Under investigation
-0.215487,51.358114,On or near Supermarket,Violence and sexual offences,Under investigation
-0.216322,51.358801,On or near Supermarket,Violence and sexual offences,Under investigation
-0.216322,51.358801,On or near Supermarket,Violence and sexual offences,Under investigation
-0.150229,51.358622,On or near Supermarket,Violence and sexual offences,Under investigation
-0.150229,51.358622,On or near Supermarket,Violence and sexual offences,Under investigation
-0.02916,51.533049,On or near Supermarket,Violence and sexual offences,Under investigation
-0.02916,51.533049,On or near Supermarket,Violence and sexual offences,Local resolution
-0.02916,51.533049,On or near Supermarket,Violence and sexual offences,Under investigation
-0.035504,51.525017,On or near Supermarket,Violence and sexual offences,Under investigation
-0.061814,51.527037,On or near Supermarket,Violence and sexual offences,Under investigation
-0.061814,51.527037,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046179,51.522165,On or near Supermarket,Violence and sexual offences,Under investigation
-0.046179,51.522165,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.055962,51.527021,On or near Supermarket,Violence and sexual offences,Under investigation
-0.06,51.519525,On or near Supermarket,Violence and sexual offences,Under investigation
-0.06,51.519525,On or near Supermarket,Violence and sexual offences,Under investigation
-0.06,51.519525,On or near Supermarket,Violence and sexual offences,Under investigation
-0.06,51.519525,On or near Supermarket,Violence and sexual offences,Under investigation
-0.03806,51.512857,On or near Supermarket,Violence and sexual offences,Under investigation
-0.013939,51.511749,On or near Supermarket,Violence and sexual offences,Under investigation
-0.013939,51.511749,On or near Supermarket,Violence and sexual offences,Under investigation
-0.056626,51.514128,On or near Supermarket,Violence and sexual offences,Under investigation
-0.013633,51.494253,On or near Supermarket,Violence and sexual offences,Under investigation
-0.013633,51.494253,On or near Supermarket,Violence and sexual offences,Under investigation
-0.021674,51.50518,On or near Supermarket,Violence and sexual offences,Under investigation
-0.021674,51.50518,On or near Supermarket,Violence and sexual offences,Under investigation
-0.021674,51.50518,On or near Supermarket,Violence and sexual offences,Under investigation
0.003616,51.631565,On or near Supermarket,Violence and sexual offences,Under investigation
0.003616,51.631565,On or near Supermarket,Violence and sexual offences,Under investigation
0.003616,51.631565,On or near Supermarket,Violence and sexual offences,Under investigation
-0.017197,51.617179,On or near Supermarket,Violence and sexual offences,Under investigation
-0.017197,51.617179,On or near Supermarket,Violence and sexual offences,Under investigation
-0.017293,51.608027,On or near Supermarket,Violence and sexual offences,Under investigation
-0.003793,51.587187,On or near Supermarket,Violence and sexual offences,Under investigation
-0.017851,51.578307,On or near Supermarket,Violence and sexual offences,Under investigation
-0.028679,51.582554,On or near Supermarket,Violence and sexual offences,Under investigation
-0.028679,51.582554,On or near Supermarket,Violence and sexual offences,Under investigation
